version,source,caller,caller_occurrence,caller_va,callee,callee_va,call_sites
5.5.01,FindFile.cpp,FindFile::search(),0,0x004294E0,std::string::_Rep::_M_destroy(std::allocator<char,0x00434310,2
5.5.01,FindFile.cpp,FindFile::search(),0,0x004294E0,"std::basic_string<char, std::char_traits<char",0x004365B0,1
5.5.01,FindFile.cpp,FindFile::search(),0,0x004294E0,"std::vector<FileInformation, std::allocator<FileInformation",0x00437BD0,1
5.5.01,FindFile.cpp,"std::vector<FileInformation, std::allocator<FileInformation> >::_M_insert_aux(__gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >, FileInformation const&)",0,0x00437260,operator delete(void*),0x0042CCB0,2
5.5.01,FindFile.cpp,"std::vector<FileInformation, std::allocator<FileInformation> >::_M_insert_aux(__gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >, FileInformation const&)",0,0x00437260,operator new(unsigned int),0x0042CCD0,1
5.5.01,FindFile.cpp,"std::vector<FileInformation, std::allocator<FileInformation> >::_M_insert_aux(__gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >, FileInformation const&)",0,0x00437260,"__gnu_cxx::__exchange_and_add(int volatile*, int)",0x0042D8E0,6
5.5.01,FindFile.cpp,"std::vector<FileInformation, std::allocator<FileInformation> >::_M_insert_aux(__gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >, FileInformation const&)",0,0x00437260,__cxa_rethrow,0x0042D9C0,3
5.5.01,FindFile.cpp,"std::vector<FileInformation, std::allocator<FileInformation> >::_M_insert_aux(__gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >, FileInformation const&)",0,0x00437260,__cxa_begin_catch,0x0042DA20,3
5.5.01,FindFile.cpp,"std::vector<FileInformation, std::allocator<FileInformation> >::_M_insert_aux(__gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >, FileInformation const&)",0,0x00437260,__cxa_end_catch,0x0042DB30,2
5.5.01,FindFile.cpp,"std::vector<FileInformation, std::allocator<FileInformation> >::_M_insert_aux(__gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >, FileInformation const&)",0,0x00437260,_Unwind_SjLj_Register,0x00431BC0,1
5.5.01,FindFile.cpp,"std::vector<FileInformation, std::allocator<FileInformation> >::_M_insert_aux(__gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >, FileInformation const&)",0,0x00437260,_Unwind_SjLj_Unregister,0x00431CA0,1
5.5.01,FindFile.cpp,"std::vector<FileInformation, std::allocator<FileInformation> >::_M_insert_aux(__gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >, FileInformation const&)",0,0x00437260,_Unwind_SjLj_Resume,0x00432280,1
5.5.01,FindFile.cpp,"std::vector<FileInformation, std::allocator<FileInformation> >::_M_insert_aux(__gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >, FileInformation const&)",0,0x00437260,memcpy,0x004329A0,7
5.5.01,FindFile.cpp,"std::vector<FileInformation, std::allocator<FileInformation> >::_M_insert_aux(__gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >, FileInformation const&)",0,0x00437260,std::string::_Rep::_M_destroy(std::allocator<char,0x00434310,6
5.5.01,FindFile.cpp,"std::vector<FileInformation, std::allocator<FileInformation> >::_M_insert_aux(__gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >, FileInformation const&)",0,0x00437260,std::string::assign(std::string const&),0x00434EA0,2
5.5.01,FindFile.cpp,"std::vector<FileInformation, std::allocator<FileInformation> >::_M_insert_aux(__gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >, FileInformation const&)",0,0x00437260,"std::basic_string<char, std::char_traits<char",0x004365B0,5
5.5.01,FindFile.cpp,"std::vector<FileInformation, std::allocator<FileInformation> >::erase(__gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >, __gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >)",0,0x00437BD0,"__gnu_cxx::__exchange_and_add(int volatile*, int)",0x0042D8E0,1
5.5.01,FindFile.cpp,"std::vector<FileInformation, std::allocator<FileInformation> >::erase(__gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >, __gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >)",0,0x00437BD0,_Unwind_SjLj_Register,0x00431BC0,1
5.5.01,FindFile.cpp,"std::vector<FileInformation, std::allocator<FileInformation> >::erase(__gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >, __gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >)",0,0x00437BD0,_Unwind_SjLj_Unregister,0x00431CA0,1
5.5.01,FindFile.cpp,"std::vector<FileInformation, std::allocator<FileInformation> >::erase(__gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >, __gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >)",0,0x00437BD0,_Unwind_SjLj_Resume,0x00432280,1
5.5.01,FindFile.cpp,"std::vector<FileInformation, std::allocator<FileInformation> >::erase(__gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >, __gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >)",0,0x00437BD0,memcpy,0x004329A0,1
5.5.01,FindFile.cpp,"std::vector<FileInformation, std::allocator<FileInformation> >::erase(__gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >, __gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >)",0,0x00437BD0,std::string::_Rep::_M_destroy(std::allocator<char,0x00434310,1
5.5.01,FindFile.cpp,"std::vector<FileInformation, std::allocator<FileInformation> >::erase(__gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >, __gnu_cxx::__normal_iterator<FileInformation*, std::vector<FileInformation, std::allocator<FileInformation> > >)",0,0x00437BD0,std::string::assign(std::string const&),0x00434EA0,1
5.5.01,FindFile.cpp,FindFile::scanPath(std::string),0,0x00428D20,FindFile::matchCriteria(_WIN32_FIND_DATAA&),0x00426180,1
5.5.01,FindFile.cpp,FindFile::scanPath(std::string),0,0x00428D20,"FindFile::combinePath(std::string, std::string)",0x004268E0,1
5.5.01,FindFile.cpp,FindFile::scanPath(std::string),0,0x00428D20,"FindFile::getFiles(void*&, _WIN32_FIND_DATAA&, std::string)",0x004269A0,1
5.5.01,FindFile.cpp,FindFile::scanPath(std::string),0,0x00428D20,FindFile::scanPath(std::string),0x00428D20,1
5.5.01,FindFile.cpp,FindFile::scanPath(std::string),0,0x00428D20,"__gnu_cxx::__exchange_and_add(int volatile*, int)",0x0042D8E0,10
5.5.01,FindFile.cpp,FindFile::scanPath(std::string),0,0x00428D20,_Unwind_SjLj_Register,0x00431BC0,1
5.5.01,FindFile.cpp,FindFile::scanPath(std::string),0,0x00428D20,_Unwind_SjLj_Unregister,0x00431CA0,1
5.5.01,FindFile.cpp,FindFile::scanPath(std::string),0,0x00428D20,_Unwind_SjLj_Resume,0x00432280,2
5.5.01,FindFile.cpp,FindFile::scanPath(std::string),0,0x00428D20,memcpy,0x004329A0,2
5.5.01,FindFile.cpp,FindFile::scanPath(std::string),0,0x00428D20,std::string::_Rep::_M_destroy(std::allocator<char,0x00434310,10
5.5.01,FindFile.cpp,FindFile::scanPath(std::string),0,0x00428D20,std::string::assign(std::string const&),0x00434EA0,1
5.5.01,FindFile.cpp,FindFile::scanPath(std::string),0,0x00428D20,"std::basic_string<char, std::char_traits<char",0x00436500,1
5.5.01,FindFile.cpp,FindFile::scanPath(std::string),0,0x00428D20,"std::basic_string<char, std::char_traits<char",0x004365B0,3
5.5.01,FindFile.cpp,FindFile::scanPath(std::string),0,0x00428D20,"std::vector<FileInformation, std::allocator<FileInformation",0x00437260,1
5.5.01,FindFile.cpp,FindFile::clear(),0,0x00427A80,"std::vector<FileInformation, std::allocator<FileInformation",0x00437BD0,1
5.5.01,main.cpp,GetComPort(),0,0x00429660,listbox::Getcursel(),0x00422E90,1
5.5.01,main.cpp,GetComPort(),0,0x00429660,"listbox::Gettext(char const*, int)",0x00422EF0,1
5.5.01,main.cpp,GetComPort(),0,0x00429660,atol,0x00432A60,1
5.5.01,main.cpp,"GetTextExtentCharSum(HDC__*, char const*, int, tagSIZE*)",0,0x004296A0,GetTextExtentPoint32A@16,0x00432B00,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,bixby110checkout::bixby110checkout(),0x00402070,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,bixby110checkout::~bixby110checkout(),0x00402B60,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,"bixby110checkout::Bixby110Checkout(HINSTANCE__*, int, unsigned char)",0x00406460,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,bixby110io::bixby110io(),0x00408760,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,bixby110io::~bixby110io(),0x004087A0,3
5.5.01,main.cpp,WinMain@16,0,0x00429710,"bixby110io::getrs232port(unsigned char, unsigned char)",0x004087B0,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,bixby110io::freers232port(),0x00408940,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,bixby110io::getrs232portstatus(),0x00408960,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,bixby110control::bixby110control(),0x0040BB60,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,bixby110control::~bixby110control(),0x0040E5E0,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0x00418340,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,bixby110downloader::bixby110downloader(),0x0041D4D0,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0x00420270,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,dlgelement::~dlgelement(),0x00422050,11
5.5.01,main.cpp,WinMain@16,0,0x00429710,"pushbutton::CreatePushbutton(char const*, int, int, int, int, HWND__*, HINSTANCE__*)",0x00422B00,3
5.5.01,main.cpp,WinMain@16,0,0x00429710,"pushbutton::CreatePushbutton(char const*, int, int, HWND__*, HINSTANCE__*)",0x00422B80,3
5.5.01,main.cpp,WinMain@16,0,0x00429710,pushbutton::WasPushed(),0x00422CD0,6
5.5.01,main.cpp,WinMain@16,0,0x00429710,pushbutton::SetSimulatedPush(),0x00422CF0,2
5.5.01,main.cpp,WinMain@16,0,0x00429710,"listbox::CreateListbox(char const*, int, int, int, int, HWND__*, HINSTANCE__*)",0x00422D60,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,listbox::Addstring(char const*),0x00422E00,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,listbox::Getcursel(),0x00422E90,3
5.5.01,main.cpp,WinMain@16,0,0x00429710,listbox::Setcursel(int),0x00422EC0,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,"listbox::Gettext(char const*, int)",0x00422EF0,3
5.5.01,main.cpp,WinMain@16,0,0x00429710,filerequester::~filerequester(),0x00423E00,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,pocketcalculatorcontrol::pocketcalculatorcontrol(),0x0042AFE0,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,pocketcalculatorcontrol::PocketCalculator(HINSTANCE__*),0x0042B260,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,operator delete(void*),0x0042CCB0,15
5.5.01,main.cpp,WinMain@16,0,0x00429710,operator new(unsigned int),0x0042CCD0,4
5.5.01,main.cpp,WinMain@16,0,0x00429710,_Unwind_SjLj_Register,0x00431BC0,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,_Unwind_SjLj_Unregister,0x00431CA0,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,_Unwind_SjLj_Resume,0x00432280,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,sprintf,0x00432990,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,atol,0x00432A60,3
5.5.01,main.cpp,WinMain@16,0,0x00429710,GetStockObject@4,0x00432B10,2
5.5.01,main.cpp,WinMain@16,0,0x00429710,SelectObject@8,0x00432B20,2
5.5.01,main.cpp,WinMain@16,0,0x00429710,CreateFontA@56,0x00432B70,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,MessageBoxA@16,0x00432B90,7
5.5.01,main.cpp,WinMain@16,0,0x00429710,GetDC@4,0x00432BB0,2
5.5.01,main.cpp,WinMain@16,0,0x00429710,ReleaseDC@8,0x00432BC0,2
5.5.01,main.cpp,WinMain@16,0,0x00429710,DispatchMessageA@4,0x00432BE0,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,GetMessageA@16,0x00432BF0,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,TranslateMessage@4,0x00432C00,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,ShowWindow@8,0x00432C10,7
5.5.01,main.cpp,WinMain@16,0,0x00429710,CreateWindowExA@48,0x00432C40,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,SendMessageA@16,0x00432C50,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,LoadIconA@8,0x00432D60,2
5.5.01,main.cpp,WinMain@16,0,0x00429710,LoadCursorA@8,0x00432D70,1
5.5.01,main.cpp,WinMain@16,0,0x00429710,RegisterClassExA@4,0x00432D80,1
5.5.01,main.cpp,"WindowProcedure(HWND__*, unsigned int, unsigned int, long)@16",0,0x0042A6C0,"dlgmsgrouter::DialogMessageProc(HWND__*, unsigned int, unsigned int, long)",0x00421830,1
5.5.01,main.cpp,"WindowProcedure(HWND__*, unsigned int, unsigned int, long)@16",0,0x0042A6C0,RedrawWindow@16,0x00432C80,1
5.5.01,main.cpp,"WindowProcedure(HWND__*, unsigned int, unsigned int, long)@16",0,0x0042A6C0,DefWindowProcA@16,0x00432D30,1
5.5.01,main.cpp,"WindowProcedure(HWND__*, unsigned int, unsigned int, long)@16",0,0x0042A6C0,PostQuitMessage@4,0x00432DA0,1
5.5.01,main.cpp,global constructors keyed to szClassName,0,0x0042A7C0,dlgelement::dlgelement(),0x00422030,16
5.5.01,main.cpp,global constructors keyed to szClassName,0,0x0042A7C0,filerequester::filerequester(),0x00423C10,1
5.5.01,main.cpp,global constructors keyed to szClassName,0,0x0042A7C0,operator delete(void*),0x0042CCB0,2
5.5.01,main.cpp,global constructors keyed to szClassName,0,0x0042A7C0,operator new(unsigned int),0x0042CCD0,17
5.5.01,main.cpp,global constructors keyed to szClassName,0,0x0042A7C0,_Unwind_SjLj_Register,0x00431BC0,1
5.5.01,main.cpp,global constructors keyed to szClassName,0,0x0042A7C0,_Unwind_SjLj_Unregister,0x00431CA0,1
5.5.01,main.cpp,global constructors keyed to szClassName,0,0x0042A7C0,_Unwind_SjLj_Resume,0x00432280,1
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::pocketcalculatorcontrol(),0,0x0042AEC0,dlgelement::dlgelement(),0x00422030,2
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::pocketcalculatorcontrol(),0,0x0042AEC0,operator delete(void*),0x0042CCB0,2
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::pocketcalculatorcontrol(),0,0x0042AEC0,operator new(unsigned int),0x0042CCD0,2
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::pocketcalculatorcontrol(),0,0x0042AEC0,_Unwind_SjLj_Register,0x00431BC0,1
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::pocketcalculatorcontrol(),0,0x0042AEC0,_Unwind_SjLj_Unregister,0x00431CA0,1
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::pocketcalculatorcontrol(),0,0x0042AEC0,_Unwind_SjLj_Resume,0x00432280,1
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::pocketcalculatorcontrol(),1,0x0042AFE0,dlgelement::dlgelement(),0x00422030,2
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::pocketcalculatorcontrol(),1,0x0042AFE0,operator delete(void*),0x0042CCB0,2
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::pocketcalculatorcontrol(),1,0x0042AFE0,operator new(unsigned int),0x0042CCD0,2
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::pocketcalculatorcontrol(),1,0x0042AFE0,_Unwind_SjLj_Register,0x00431BC0,1
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::pocketcalculatorcontrol(),1,0x0042AFE0,_Unwind_SjLj_Unregister,0x00431CA0,1
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::pocketcalculatorcontrol(),1,0x0042AFE0,_Unwind_SjLj_Resume,0x00432280,1
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::~pocketcalculatorcontrol(),0,0x0042B100,dlgelement::~dlgelement(),0x00422050,2
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::~pocketcalculatorcontrol(),0,0x0042B100,operator delete(void*),0x0042CCB0,2
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::~pocketcalculatorcontrol(),1,0x0042B160,dlgelement::~dlgelement(),0x00422050,2
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::~pocketcalculatorcontrol(),1,0x0042B160,operator delete(void*),0x0042CCB0,2
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::CalculateEquals(),0,0x0042B1C0,sqrt,0x00432A70,1
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::PocketCalculator(HINSTANCE__*),0,0x0042B260,dlgmsgrouter::RemoveMessageRoute(HWND__*),0x00421F30,1
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::PocketCalculator(HINSTANCE__*),0,0x0042B260,"pushbutton::CreatePushbutton(char const*, int, int, int, int, HWND__*, HINSTANCE__*)",0x00422B00,3
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::PocketCalculator(HINSTANCE__*),0,0x0042B260,pushbutton::WasPushed(),0x00422CD0,1
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::PocketCalculator(HINSTANCE__*),0,0x0042B260,"edit::CreateEdit(char const*, int, int, int, int, HWND__*, HINSTANCE__*, unsigned long)",0x00423070,1
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::PocketCalculator(HINSTANCE__*),0,0x0042B260,edit::Settext(char const*),0x00423170,2
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::PocketCalculator(HINSTANCE__*),0,0x0042B260,"dlgbox::CreateDialogBox(char const*, unsigned long, char const*)",0x00423900,1
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::PocketCalculator(HINSTANCE__*),0,0x0042B260,sprintf,0x00432990,1
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::PocketCalculator(HINSTANCE__*),0,0x0042B260,sqrt,0x00432A70,6
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::PocketCalculator(HINSTANCE__*),0,0x0042B260,DispatchMessageA@4,0x00432BE0,1
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::PocketCalculator(HINSTANCE__*),0,0x0042B260,GetMessageA@16,0x00432BF0,2
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::PocketCalculator(HINSTANCE__*),0,0x0042B260,TranslateMessage@4,0x00432C00,1
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::PocketCalculator(HINSTANCE__*),0,0x0042B260,ShowWindow@8,0x00432C10,2
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::PocketCalculator(HINSTANCE__*),0,0x0042B260,DestroyWindow@4,0x00432C30,2
5.5.01,PocketCalculator.cpp,pocketcalculatorcontrol::PocketCalculator(HINSTANCE__*),0,0x0042B260,Beep@8,0x00432E80,5
5.5.01,wildcard.cpp,"wildcard::match(std::string, std::string)",0,0x0042C260,"wildcard::wildcmp(std::string, std::string)",0x0042BF20,2
5.5.01,wildcard.cpp,"wildcard::match(std::string, std::string)",0,0x0042C260,"__gnu_cxx::__exchange_and_add(int volatile*, int)",0x0042D8E0,18
5.5.01,wildcard.cpp,"wildcard::match(std::string, std::string)",0,0x0042C260,_Unwind_SjLj_Register,0x00431BC0,1
5.5.01,wildcard.cpp,"wildcard::match(std::string, std::string)",0,0x0042C260,_Unwind_SjLj_Unregister,0x00431CA0,1
5.5.01,wildcard.cpp,"wildcard::match(std::string, std::string)",0,0x0042C260,_Unwind_SjLj_Resume,0x00432280,1
5.5.01,wildcard.cpp,"wildcard::match(std::string, std::string)",0,0x0042C260,strlen,0x004329B0,3
5.5.01,wildcard.cpp,"wildcard::match(std::string, std::string)",0,0x0042C260,"std::string::find(char const*, unsigned int, unsigned int) const",0x00433650,3
5.5.01,wildcard.cpp,"wildcard::match(std::string, std::string)",0,0x0042C260,std::string::compare(char const*) const,0x004339C0,1
5.5.01,wildcard.cpp,"wildcard::match(std::string, std::string)",0,0x0042C260,std::string::_Rep::_M_destroy(std::allocator<char,0x00434310,18
5.5.01,wildcard.cpp,"wildcard::match(std::string, std::string)",0,0x0042C260,std::string::assign(std::string const&),0x00434EA0,1
5.5.01,wildcard.cpp,"wildcard::match(std::string, std::string)",0,0x0042C260,"std::string::_M_mutate(unsigned int, unsigned int, unsigned int)",0x00436290,1
5.5.01,wildcard.cpp,"wildcard::match(std::string, std::string)",0,0x0042C260,"std::basic_string<char, std::char_traits<char",0x004365B0,5
5.5.01,wildcard.cpp,"wildcard::match(std::string, std::string)",0,0x0042C260,"std::basic_string<char, std::char_traits<char",0x004366D0,1
5.5.01,wildcard.cpp,"wildcard::find(char const*, char const*)",0,0x0042BE30,strlen,0x004329B0,2
5.5.01,wildcard.cpp,"wildcard::EndCmp(char*, char const*)",0,0x0042BD70,strlen,0x004329B0,2
5.5.01,wildcard.cpp,"wildcard::StartCmp(char*, char const*)",0,0x0042BEB0,strlen,0x004329B0,2
5.5.01,wildcard.cpp,"wildcard::StartCmp(char*, char const*)",0,0x0042BEB0,strncpy,0x00432A00,1
5.5.01,wildcard.cpp,"wildcard::wildcmp(std::string, std::string)",0,0x0042BF20,operator delete[](void*),0x0042DBE0,3
5.5.01,wildcard.cpp,"wildcard::wildcmp(std::string, std::string)",0,0x0042BF20,operator new[](unsigned int),0x0042DBF0,2
5.5.01,wildcard.cpp,"wildcard::wildcmp(std::string, std::string)",0,0x0042BF20,strlen,0x004329B0,7
5.5.01,wildcard.cpp,"wildcard::wildcmp(std::string, std::string)",0,0x0042BF20,strcpy,0x004329C0,3
5.5.01,wildcard.cpp,"wildcard::wildcmp(std::string, std::string)",0,0x0042BF20,strncpy,0x00432A00,1
5.5.01,del_op.cc,operator delete(void*),0,0x0042CCB0,free,0x00432A80,1
5.5.01,new_op.cc,operator new(unsigned int),0,0x0042CCD0,__cxa_call_unexpected,0x0042D750,1
5.5.01,new_op.cc,operator new(unsigned int),0,0x0042CCD0,__cxa_throw,0x0042D950,1
5.5.01,new_op.cc,operator new(unsigned int),0,0x0042CCD0,__cxa_allocate_exception,0x0042ECF0,1
5.5.01,new_op.cc,operator new(unsigned int),0,0x0042CCD0,_Unwind_SjLj_Register,0x00431BC0,1
5.5.01,new_op.cc,operator new(unsigned int),0,0x0042CCD0,_Unwind_SjLj_Unregister,0x00431CA0,1
5.5.01,new_op.cc,operator new(unsigned int),0,0x0042CCD0,_Unwind_SjLj_Resume,0x00432280,1
5.5.01,new_op.cc,operator new(unsigned int),0,0x0042CCD0,malloc,0x00432A90,1
5.5.01,eh_personality.cc,"base_of_encoded_value(unsigned char, _Unwind_Context*)",0,0x0042CDE0,_Unwind_GetRegionStart,0x00431DD0,1
5.5.01,eh_personality.cc,"base_of_encoded_value(unsigned char, _Unwind_Context*)",0,0x0042CDE0,_Unwind_GetDataRelBase,0x00431DF0,1
5.5.01,eh_personality.cc,"base_of_encoded_value(unsigned char, _Unwind_Context*)",0,0x0042CDE0,_Unwind_GetTextRelBase,0x00431E00,1
5.5.01,eh_personality.cc,"base_of_encoded_value(unsigned char, _Unwind_Context*)",0,0x0042CDE0,abort,0x00432AA0,1
5.5.01,eh_personality.cc,"read_encoded_value_with_base(unsigned char, unsigned int, unsigned char const*, unsigned int*)",0,0x0042CF20,"read_uleb128(unsigned char const*, unsigned int*)",0x0042CE60,1
5.5.01,eh_personality.cc,"read_encoded_value_with_base(unsigned char, unsigned int, unsigned char const*, unsigned int*)",0,0x0042CF20,"read_sleb128(unsigned char const*, int*)",0x0042CEB0,1
5.5.01,eh_personality.cc,"read_encoded_value_with_base(unsigned char, unsigned int, unsigned char const*, unsigned int*)",0,0x0042CF20,abort,0x00432AA0,1
5.5.01,eh_personality.cc,"parse_lsda_header(_Unwind_Context*, unsigned char const*, lsda_header_info*)",0,0x0042CFF0,"base_of_encoded_value(unsigned char, _Unwind_Context*)",0x0042CDE0,1
5.5.01,eh_personality.cc,"parse_lsda_header(_Unwind_Context*, unsigned char const*, lsda_header_info*)",0,0x0042CFF0,"read_uleb128(unsigned char const*, unsigned int*)",0x0042CE60,2
5.5.01,eh_personality.cc,"parse_lsda_header(_Unwind_Context*, unsigned char const*, lsda_header_info*)",0,0x0042CFF0,"read_encoded_value_with_base(unsigned char, unsigned int, unsigned char const*, unsigned int*)",0x0042CF20,1
5.5.01,eh_personality.cc,"parse_lsda_header(_Unwind_Context*, unsigned char const*, lsda_header_info*)",0,0x0042CFF0,_Unwind_GetRegionStart,0x00431DD0,1
5.5.01,eh_personality.cc,"get_ttype_entry(lsda_header_info*, unsigned int)",0,0x0042D0C0,"read_encoded_value_with_base(unsigned char, unsigned int, unsigned char const*, unsigned int*)",0x0042CF20,1
5.5.01,eh_personality.cc,"get_ttype_entry(lsda_header_info*, unsigned int)",0,0x0042D0C0,abort,0x00432AA0,1
5.5.01,eh_personality.cc,"check_exception_spec(lsda_header_info*, std::type_info const*, void*, int)",0,0x0042D1B0,"read_uleb128(unsigned char const*, unsigned int*)",0x0042CE60,1
5.5.01,eh_personality.cc,"check_exception_spec(lsda_header_info*, std::type_info const*, void*, int)",0,0x0042D1B0,"get_ttype_entry(lsda_header_info*, unsigned int)",0x0042D0C0,1
5.5.01,eh_personality.cc,"check_exception_spec(lsda_header_info*, std::type_info const*, void*, int)",0,0x0042D1B0,"get_adjusted_ptr(std::type_info const*, std::type_info const*, void**)",0x0042D140,1
5.5.01,eh_personality.cc,__gxx_personality_sj0,0,0x0042D210,"base_of_encoded_value(unsigned char, _Unwind_Context*)",0x0042CDE0,2
5.5.01,eh_personality.cc,__gxx_personality_sj0,0,0x0042D210,"read_uleb128(unsigned char const*, unsigned int*)",0x0042CE60,3
5.5.01,eh_personality.cc,__gxx_personality_sj0,0,0x0042D210,"read_sleb128(unsigned char const*, int*)",0x0042CEB0,2
5.5.01,eh_personality.cc,__gxx_personality_sj0,0,0x0042D210,"parse_lsda_header(_Unwind_Context*, unsigned char const*, lsda_header_info*)",0x0042CFF0,2
5.5.01,eh_personality.cc,__gxx_personality_sj0,0,0x0042D210,"get_ttype_entry(lsda_header_info*, unsigned int)",0x0042D0C0,1
