version,source,caller,caller_occurrence,caller_va,callee,callee_va,call_sites
5.0.21,Bixby110dlg.cpp,bixby110control::Bixby110DialogSetupUtilityWindows(),0,0x004155B0,SendMessageA@16,0x0042F630,4
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110DialogSetupButtons(int, int, int, int)",0,0x00415B70,"pushbutton::CreatePushbutton(char const*, int, int, HWND__*, HINSTANCE__*)",0x0041F930,9
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110DialogSetupButtons(int, int, int, int)",0,0x00415B70,"edit::CreateEdit(char const*, int, int, int, int, HWND__*, HINSTANCE__*, unsigned long)",0x0041FE20,3
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110DialogSetupButtons(int, int, int, int)",0,0x00415B70,ShowWindow@8,0x0042F5F0,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110DialogSetupPanel(int, int, int, int)",0,0x00415E70,"pushbutton::CreatePushbutton(char const*, int, int, HWND__*, HINSTANCE__*)",0x0041F930,5
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110DialogSetupPanel(int, int, int, int)",0,0x00415E70,"edit::CreateEdit(char const*, int, int, int, int, HWND__*, HINSTANCE__*, unsigned long)",0x0041FE20,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110DialogSetupUtilityWindowButtons(int, int, int, int)",0,0x00415FE0,"pushbutton::CreatePushbutton(char const*, int, int, HWND__*, HINSTANCE__*)",0x0041F930,4
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,"TimeDelay(HWND__*, unsigned int)",0x00407E40,15
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,"FormatTime(_SYSTEMTIME*, char*)",0x004080D0,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,"GetCompressedDate(_SYSTEMTIME*, char*)",0x004082C0,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,TextBased_0_255_RangeCheck(char*),0x00408300,2
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,bixby110io::getrs232port(unsigned char),0x00408430,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,bixby110io::freers232port(),0x00408520,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,bixby110io::scanio(unsigned char*),0x004085C0,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,"bixby110io::writereg(unsigned char, unsigned char, unsigned char)",0x00408E90,10
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,"bixby110io::readreg(unsigned char, unsigned char)",0x00408ED0,8
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,bixby110io::getCMDbuf(unsigned char),0x00408F40,2
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,"bixby110io::getUnit0Data(unsigned char, char*)",0x00409580,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,bixby110io::CalculateChecksum(unsigned char),0x004098E0,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,bixby110control::BixbyProcessHelpRequest(),0x0040EDD0,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,"bixby110control::Bixby110UpdateData(char, unsigned char)",0x0040FEE0,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,bixby110control::Bixby110TuneAdjustments(unsigned char),0x00412F20,2
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,"bixby110control::Bixby110Initialize(unsigned char, unsigned char)",0x004136E0,2
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,bixby110control::LoadReport(char*),0x00413800,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,"bixby110control::Bixby110DialogSetupTelemetry(int, int, int, int)",0x00414100,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,"bixby110control::Bixby110DialogSetupIndividualization(int, int, int, int)",0x00414310,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,"bixby110control::Bixby110DialogSetupQuickCal(int, int, int, int)",0x00414620,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,"bixby110control::Bixby110DialogSetupDebug(int, int, int, int)",0x00414AD0,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,"bixby110control::Bixby110DialogSetupFlueMonitor(int, int, int, int)",0x00414E10,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,"bixby110control::Bixby110DialogSetupFuelMonitor(HWND__*, int, int, int, int, int)",0x004151F0,2
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,bixby110control::Bixby110DialogSetupUtilityWindows(),0x004155B0,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,"bixby110control::Bixby110DialogSetupButtons(int, int, int, int)",0x00415B70,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,"bixby110control::Bixby110DialogSetupPanel(int, int, int, int)",0x00415E70,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,dlgmsgrouter::RemoveMessageRoute(HWND__*),0x0041ED00,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,manual3checkbox::IsChecked(),0x0041F450,2
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,manual3checkbox::SetChecked(),0x0041F550,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,manual3checkbox::SetUnchecked(),0x0041F590,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,manual3checkbox::WasPushed(),0x0041F680,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,manualradiobutton::IsChecked(),0x0041F7A0,8
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,manualradiobutton::SetChecked(),0x0041F810,17
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,manualradiobutton::SetUnchecked(),0x0041F850,8
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,manualradiobutton::WasPushed(),0x0041F890,5
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,"pushbutton::CreatePushbutton(char const*, int, int, HWND__*, HINSTANCE__*)",0x0041F930,4
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,pushbutton::WasPushed(),0x0041FA80,33
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,pushbutton::SetSimulatedPush(),0x0041FAA0,13
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,edit::Gettext(),0x0041FEE0,10
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,edit::Settext(char const*),0x0041FF20,19
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,edit::SetBkColor(unsigned long),0x0041FFB0,17
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,"dlgbox::CreateDialogBox(char const*, unsigned long, char const*)",0x004206B0,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,"filerequester::FileRequest(HINSTANCE__*, char*)",0x00421070,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,sprintf,0x0042F380,11
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,strlen,0x0042F3A0,11
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,strcpy,0x0042F3B0,6
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,atoi,0x0042F3C0,4
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,strcmp,0x0042F3D0,2
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,strcat,0x0042F3E0,4
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,GetTextExtentPoint32A@16,0x0042F4E0,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,GetStockObject@4,0x0042F4F0,2
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,SelectObject@8,0x0042F500,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,GetSaveFileNameA@4,0x0042F560,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,MessageBoxA@16,0x0042F570,11
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,SetWindowTextA@8,0x0042F580,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,GetDC@4,0x0042F590,2
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,ReleaseDC@8,0x0042F5A0,2
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,SetTimer@16,0x0042F5B0,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,DispatchMessageA@4,0x0042F5C0,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,GetMessageA@16,0x0042F5D0,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,TranslateMessage@4,0x0042F5E0,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,ShowWindow@8,0x0042F5F0,6
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,DestroyWindow@4,0x0042F610,62
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,SendMessageA@16,0x0042F630,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,GetSysColor@4,0x0042F640,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,SetActiveWindow@4,0x0042F650,4
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,RedrawWindow@16,0x0042F660,4
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,SetFocus@4,0x0042F670,3
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,ShowWindowAsync@8,0x0042F680,4
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,CreateFileA@28,0x0042F7C0,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,CloseHandle@4,0x0042F7F0,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,WriteFile@20,0x0042F830,1
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,GetLocalTime@4,0x0042F850,2
5.0.21,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char)",0,0x004160D0,GetFileAttributesA@4,0x0042F8C0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),0,0x00419AE0,bixby110io::bixby110io(),0x00408400,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),0,0x00419AE0,bixby110io::~bixby110io(),0x00408420,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),0,0x00419AE0,dlgelement::dlgelement(),0x0041EE00,28
5.0.21,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),0,0x00419AE0,filerequester::filerequester(),0x004209C0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),0,0x00419AE0,operator delete(void*),0x004296A0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),0,0x00419AE0,operator new(unsigned int),0x004296C0,29
5.0.21,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),0,0x00419AE0,_Unwind_SjLj_Register,0x0042E5B0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),0,0x00419AE0,_Unwind_SjLj_Unregister,0x0042E690,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),0,0x00419AE0,_Unwind_SjLj_Resume,0x0042EC70,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),1,0x0041A3C0,bixby110io::bixby110io(),0x00408400,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),1,0x0041A3C0,bixby110io::~bixby110io(),0x00408420,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),1,0x0041A3C0,dlgelement::dlgelement(),0x0041EE00,28
5.0.21,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),1,0x0041A3C0,filerequester::filerequester(),0x004209C0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),1,0x0041A3C0,operator delete(void*),0x004296A0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),1,0x0041A3C0,operator new(unsigned int),0x004296C0,29
5.0.21,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),1,0x0041A3C0,_Unwind_SjLj_Register,0x0042E5B0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),1,0x0041A3C0,_Unwind_SjLj_Unregister,0x0042E690,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),1,0x0041A3C0,_Unwind_SjLj_Resume,0x0042EC70,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),0,0x0041ACA0,bixby110io::~bixby110io(),0x00408420,2
5.0.21,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),0,0x0041ACA0,dlgelement::~dlgelement(),0x0041EE20,28
5.0.21,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),0,0x0041ACA0,filerequester::~filerequester(),0x00420BB0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),0,0x0041ACA0,operator delete(void*),0x004296A0,29
5.0.21,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),0,0x0041ACA0,_Unwind_SjLj_Register,0x0042E5B0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),0,0x0041ACA0,_Unwind_SjLj_Unregister,0x0042E690,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),0,0x0041ACA0,_Unwind_SjLj_Resume,0x0042EC70,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),1,0x0041B370,bixby110io::~bixby110io(),0x00408420,2
5.0.21,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),1,0x0041B370,dlgelement::~dlgelement(),0x0041EE20,28
5.0.21,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),1,0x0041B370,filerequester::~filerequester(),0x00420BB0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),1,0x0041B370,operator delete(void*),0x004296A0,29
5.0.21,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),1,0x0041B370,_Unwind_SjLj_Register,0x0042E5B0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),1,0x0041B370,_Unwind_SjLj_Unregister,0x0042E690,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),1,0x0041B370,_Unwind_SjLj_Resume,0x0042EC70,1
5.0.21,Bixby110Downloader.cpp,"bixby110downloader::getbyte(unsigned char, unsigned char*)",0,0x0041BC50,bixby110io::status_read_char(unsigned char*),0x004098B0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::getbyte(unsigned char*),0,0x0041BCA0,bixby110io::status_read_char(unsigned char*),0x004098B0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::GetStoveVersion(),0,0x0041BD20,"TimeDelay(HWND__*, unsigned int)",0x00407E40,5
5.0.21,Bixby110Downloader.cpp,bixby110downloader::GetStoveVersion(),0,0x0041BD20,"bixby110io::readreg(unsigned char, unsigned char)",0x00408ED0,5
5.0.21,Bixby110Downloader.cpp,bixby110downloader::GetStoveVersion(),0,0x0041BD20,bixby110io::getCMDbuf(unsigned char),0x00408F40,5
5.0.21,Bixby110Downloader.cpp,bixby110downloader::GetStoveVersion(),0,0x0041BD20,bixby110io::CollectResponse(),0x00408FA0,5
5.0.21,Bixby110Downloader.cpp,bixby110downloader::GetStoveVersion(),0,0x0041BD20,edit::Settext(char const*),0x0041FF20,2
5.0.21,Bixby110Downloader.cpp,bixby110downloader::GetStoveVersion(),0,0x0041BD20,sprintf,0x0042F380,2
5.0.21,Bixby110Downloader.cpp,bixby110downloader::AttemptStoveReset(),0,0x0041BF40,"bixby110io::writereg(unsigned char, unsigned char, unsigned char)",0x00408E90,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::SendDone(),0,0x0041BF80,bixby110io::write_char(char),0x00409840,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::SendDone(),0,0x0041BF80,bixby110io::status_read_char(unsigned char*),0x004098B0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::SendDone(),0,0x0041BF80,exit,0x0042F420,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::SendDone(),0,0x0041BF80,MessageBoxA@16,0x0042F570,1
5.0.21,Bixby110Downloader.cpp,"ReadFile_fgets(char*, int, void*)",0,0x0041C020,ReadFile@20,0x0042F840,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Open(char*),0,0x0041C0E0,edit::Settext(char const*),0x0041FF20,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Open(char*),0,0x0041C0E0,sprintf,0x0042F380,2
5.0.21,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Open(char*),0,0x0041C0E0,strlen,0x0042F3A0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Open(char*),0,0x0041C0E0,fopen,0x0042F430,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Open(char*),0,0x0041C0E0,MessageBoxA@16,0x0042F570,2
5.0.21,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Open(char*),0,0x0041C0E0,CreateFileA@28,0x0042F7C0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Open(char*),0,0x0041C0E0,GetLastError@0,0x0042F8D0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Open(char*),0,0x0041C0E0,FormatMessageA@28,0x0042F8E0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Open(char*),0,0x0041C0E0,LocalFree@4,0x0042F8F0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Read(),0,0x0041C2D0,"hextoval(char, char)",0x00407C10,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Read(),0,0x0041C2D0,fgets,0x0042F410,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Read(),0,0x0041C2D0,ReadFile@20,0x0042F840,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Close(),0,0x0041C460,fclose,0x0042F400,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Close(),0,0x0041C460,CloseHandle@4,0x0042F7F0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::LoadHex(char*),0,0x0041C4C0,bixby110downloader::LoadHex_Open(char*),0x0041C0E0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::LoadHex(char*),0,0x0041C4C0,bixby110downloader::LoadHex_Read(),0x0041C2D0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::LoadHex(char*),0,0x0041C4C0,edit::Settext(char const*),0x0041FF20,2
5.0.21,Bixby110Downloader.cpp,bixby110downloader::LoadHex(char*),0,0x0041C4C0,sprintf,0x0042F380,2
5.0.21,Bixby110Downloader.cpp,bixby110downloader::LoadHex(char*),0,0x0041C4C0,fclose,0x0042F400,3
5.0.21,Bixby110Downloader.cpp,bixby110downloader::LoadHex(char*),0,0x0041C4C0,MessageBoxA@16,0x0042F570,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::LoadHex(char*),0,0x0041C4C0,CloseHandle@4,0x0042F7F0,2
5.0.21,Bixby110Downloader.cpp,bixby110downloader::DownLoad(),0,0x0041CB30,"TimeDelay(HWND__*, unsigned int)",0x00407E40,2
5.0.21,Bixby110Downloader.cpp,bixby110downloader::DownLoad(),0,0x0041CB30,bixby110io::write_char(char),0x00409840,6
5.0.21,Bixby110Downloader.cpp,bixby110downloader::DownLoad(),0,0x0041CB30,bixby110io::status_read_char(unsigned char*),0x004098B0,3
5.0.21,Bixby110Downloader.cpp,bixby110downloader::DownLoad(),0,0x0041CB30,manual3checkbox::IsChecked(),0x0041F450,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::DownLoad(),0,0x0041CB30,pushbutton::WasPushed(),0x0041FA80,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::DownLoad(),0,0x0041CB30,edit::Settext(char const*),0x0041FF20,6
5.0.21,Bixby110Downloader.cpp,bixby110downloader::DownLoad(),0,0x0041CB30,sprintf,0x0042F380,6
5.0.21,Bixby110Downloader.cpp,bixby110downloader::DownLoad(),0,0x0041CB30,strcat,0x0042F3E0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::DownLoad(),0,0x0041CB30,Beep@8,0x0042F860,2
5.0.21,Bixby110Downloader.cpp,bixby110downloader::Identify(),0,0x0041D030,"TimeDelay(HWND__*, unsigned int)",0x00407E40,3
5.0.21,Bixby110Downloader.cpp,bixby110downloader::Identify(),0,0x0041D030,bixby110io::write_char(char),0x00409840,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::Identify(),0,0x0041D030,bixby110io::status_read_char(unsigned char*),0x004098B0,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::Identify(),0,0x0041D030,PeekMessageA@20,0x0042F690,1
5.0.21,Bixby110Downloader.cpp,bixby110downloader::Identify(),0,0x0041D030,Beep@8,0x0042F860,2
5.0.21,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*)",0,0x0041D160,bixby110io::getrs232port(unsigned char),0x00408430,1
5.0.21,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*)",0,0x0041D160,bixby110io::freers232port(),0x00408520,2
5.0.21,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*)",0,0x0041D160,bixby110io::getrs232portstatus(),0x00408540,1
5.0.21,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*)",0,0x0041D160,"bixby110io::writereg(unsigned char, unsigned char, unsigned char)",0x00408E90,1
5.0.21,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*)",0,0x0041D160,bixby110io::write_char(char),0x00409840,1
5.0.21,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*)",0,0x0041D160,bixby110io::status_read_char(unsigned char*),0x004098B0,1
5.0.21,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*)",0,0x0041D160,bixby110downloader::GetStoveVersion(),0x0041BD20,2
5.0.21,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*)",0,0x0041D160,bixby110downloader::LoadHex(char*),0x0041C4C0,1
5.0.21,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*)",0,0x0041D160,bixby110downloader::DownLoad(),0x0041CB30,1
5.0.21,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*)",0,0x0041D160,bixby110downloader::Identify(),0x0041D030,1
