word_address,word,mnemonic,operands,decode_status
0x196A,0x19D1,btfsc,"0x51, 3",instruction
0x196B,0x296F,goto,0x16F,instruction
0x196C,0x120A,bcf,"0x0A, 4",instruction
0x196D,0x2793,call,0x793,instruction
0x196E,0x160A,bsf,"0x0A, 4",instruction
0x196F,0x120A,bcf,"0x0A, 4",instruction
0x1970,0x118A,bcf,"0x0A, 3",instruction
0x1971,0x21F7,call,0x1F7,instruction
0x1972,0x160A,bsf,"0x0A, 4",instruction
0x1973,0x158A,bsf,"0x0A, 3",instruction
0x1974,0x01CB,clrf,0x4B,instruction
0x1975,0x01CA,clrf,0x4A,instruction
0x1976,0x1ADD,btfsc,"0x5D, 5",instruction
0x1977,0x298B,goto,0x18B,instruction
0x1978,0x11DD,bcf,"0x5D, 3",instruction
0x1979,0x1683,bsf,"0x03, 5",instruction
0x197A,0x01CB,clrf,0x4B,instruction
0x197B,0x120A,bcf,"0x0A, 4",instruction
0x197C,0x118A,bcf,"0x0A, 3",instruction
0x197D,0x1283,bcf,"0x03, 5",instruction
0x197E,0x2592,call,0x592,instruction
0x197F,0x160A,bsf,"0x0A, 4",instruction
0x1980,0x158A,bsf,"0x0A, 3",instruction
0x1981,0x302A,movlw,0x2A,instruction
0x1982,0x00CB,movwf,0x4B,instruction
0x1983,0x3030,movlw,0x30,instruction
0x1984,0x00CA,movwf,0x4A,instruction
0x1985,0x120A,bcf,"0x0A, 4",instruction
0x1986,0x118A,bcf,"0x0A, 3",instruction
0x1987,0x22B2,call,0x2B2,instruction
0x1988,0x160A,bsf,"0x0A, 4",instruction
0x1989,0x158A,bsf,"0x0A, 3",instruction
0x198A,0x2E25,goto,0x625,instruction
0x198B,0x1FDD,btfss,"0x5D, 7",instruction
0x198C,0x2E25,goto,0x625,instruction
0x198D,0x1330,bcf,"0x30, 6",instruction
0x198E,0x1250,bcf,"0x50, 4",instruction
0x198F,0x1683,bsf,"0x03, 5",instruction
0x1990,0x1220,bcf,"0x20, 4",instruction
0x1991,0x12A0,bcf,"0x20, 5",instruction
0x1992,0x30DC,movlw,0xDC,instruction
0x1993,0x1283,bcf,"0x03, 5",instruction
0x1994,0x00DA,movwf,0x5A,instruction
0x1995,0x01DF,clrf,0x5F,instruction
0x1996,0x1683,bsf,"0x03, 5",instruction
0x1997,0x01C2,clrf,0x42,instruction
0x1998,0x1283,bcf,"0x03, 5",instruction
0x1999,0x11D1,bcf,"0x51, 3",instruction
0x199A,0x01CD,clrf,0x4D,instruction
0x199B,0x01B0,clrf,0x30,instruction
0x199C,0x01CC,clrf,0x4C,instruction
0x199D,0x3007,movlw,0x07,instruction
0x199E,0x00AD,movwf,0x2D,instruction
0x199F,0x1683,bsf,"0x03, 5",instruction
0x19A0,0x01CB,clrf,0x4B,instruction
0x19A1,0x120A,bcf,"0x0A, 4",instruction
0x19A2,0x118A,bcf,"0x0A, 3",instruction
0x19A3,0x1283,bcf,"0x03, 5",instruction
0x19A4,0x2592,call,0x592,instruction
0x19A5,0x160A,bsf,"0x0A, 4",instruction
0x19A6,0x158A,bsf,"0x0A, 3",instruction
0x19A7,0x120A,bcf,"0x0A, 4",instruction
0x19A8,0x118A,bcf,"0x0A, 3",instruction
0x19A9,0x22B2,call,0x2B2,instruction
0x19AA,0x160A,bsf,"0x0A, 4",instruction
0x19AB,0x158A,bsf,"0x0A, 3",instruction
0x19AC,0x120A,bcf,"0x0A, 4",instruction
0x19AD,0x118A,bcf,"0x0A, 3",instruction
0x19AE,0x20E9,call,0x0E9,instruction
0x19AF,0x160A,bsf,"0x0A, 4",instruction
0x19B0,0x158A,bsf,"0x0A, 3",instruction
0x19B1,0x118A,bcf,"0x0A, 3",instruction
0x19B2,0x22BA,call,0x2BA,instruction
0x19B3,0x158A,bsf,"0x0A, 3",instruction
0x19B4,0x1683,bsf,"0x03, 5",instruction
0x19B5,0x1220,bcf,"0x20, 4",instruction
0x19B6,0x12A0,bcf,"0x20, 5",instruction
0x19B7,0x30DC,movlw,0xDC,instruction
0x19B8,0x1283,bcf,"0x03, 5",instruction
0x19B9,0x00DA,movwf,0x5A,instruction
0x19BA,0x1EDD,btfss,"0x5D, 5",instruction
0x19BB,0x29BD,goto,0x1BD,instruction
0x19BC,0x15DD,bsf,"0x5D, 3",instruction
0x19BD,0x0ACD,incf,"0x4D, F",instruction
0x19BE,0x1E50,btfss,"0x50, 4",instruction
0x19BF,0x29C2,goto,0x1C2,instruction
0x19C0,0x3004,movlw,0x04,instruction
0x19C1,0x00CD,movwf,0x4D,instruction
0x19C2,0x3030,movlw,0x30,instruction
0x19C3,0x00CC,movwf,0x4C,instruction
0x19C4,0x3003,movlw,0x03,instruction
0x19C5,0x00FD,movwf,0x7D,instruction
0x19C6,0x08FD,movf,"0x7D, F",instruction
0x19C7,0x1903,btfsc,"0x03, 2",instruction
0x19C8,0x29D1,goto,0x1D1,instruction
0x19C9,0x118A,bcf,"0x0A, 3",instruction
0x19CA,0x2349,call,0x349,instruction
0x19CB,0x158A,bsf,"0x0A, 3",instruction
0x19CC,0x1DB0,btfss,"0x30, 3",instruction
0x19CD,0x29CF,goto,0x1CF,instruction
0x19CE,0x0ACD,incf,"0x4D, F",instruction
0x19CF,0x03FD,decf,"0x7D, F",instruction
0x19D0,0x29C6,goto,0x1C6,instruction
0x19D1,0x12DD,bcf,"0x5D, 5",instruction
0x19D2,0x13DD,bcf,"0x5D, 7",instruction
0x19D3,0x01CB,clrf,0x4B,instruction
0x19D4,0x01CA,clrf,0x4A,instruction
0x19D5,0x01FD,clrf,0x7D,instruction
0x19D6,0x01FE,clrf,0x7E,instruction
0x19D7,0x13D1,bcf,"0x51, 7",instruction
0x19D8,0x118A,bcf,"0x0A, 3",instruction
0x19D9,0x237B,call,0x37B,instruction
0x19DA,0x158A,bsf,"0x0A, 3",instruction
0x19DB,0x08F8,movf,"0x78, F",instruction
0x19DC,0x1D03,btfss,"0x03, 2",instruction
0x19DD,0x29E2,goto,0x1E2,instruction
0x19DE,0x1B5D,btfsc,"0x5D, 6",instruction
0x19DF,0x29E2,goto,0x1E2,instruction
0x19E0,0x1DB0,btfss,"0x30, 3",instruction
0x19E1,0x29E6,goto,0x1E6,instruction
0x19E2,0x1B5D,btfsc,"0x5D, 6",instruction
0x19E3,0x29E5,goto,0x1E5,instruction
0x19E4,0x14CF,bsf,"0x4F, 1",instruction
0x19E5,0x2904,goto,0x104,instruction
0x19E6,0x01CB,clrf,0x4B,instruction
0x19E7,0x01CA,clrf,0x4A,instruction
0x19E8,0x1683,bsf,"0x03, 5",instruction
0x19E9,0x13A0,bcf,"0x20, 7",instruction
0x19EA,0x1283,bcf,"0x03, 5",instruction
0x19EB,0x1FAD,btfss,"0x2D, 7",instruction
0x19EC,0x29FD,goto,0x1FD,instruction
0x19ED,0x1683,bsf,"0x03, 5",instruction
0x19EE,0x1E20,btfss,"0x20, 4",instruction
0x19EF,0x29F2,goto,0x1F2,instruction
0x19F0,0x1283,bcf,"0x03, 5",instruction
0x19F1,0x29FD,goto,0x1FD,instruction
0x19F2,0x301C,movlw,0x1C,instruction
0x19F3,0x00D5,movwf,0x55,instruction
0x19F4,0x3020,movlw,0x20,instruction
0x19F5,0x00D4,movwf,0x54,instruction
0x19F6,0x120A,bcf,"0x0A, 4",instruction
0x19F7,0x118A,bcf,"0x0A, 3",instruction
0x19F8,0x1283,bcf,"0x03, 5",instruction
0x19F9,0x263B,call,0x63B,instruction
0x19FA,0x160A,bsf,"0x0A, 4",instruction
0x19FB,0x158A,bsf,"0x0A, 3",instruction
0x19FC,0x2A1E,goto,0x21E,instruction
0x19FD,0x1003,bcf,"0x03, 0",instruction
0x19FE,0x0D7E,rlf,"0x7E, W",instruction
0x19FF,0x1683,bsf,"0x03, 5",instruction
0x1A00,0x00CA,movwf,0x4A,instruction
0x1A01,0x0A4A,incf,"0x4A, W",instruction
0x1A02,0x120A,bcf,"0x0A, 4",instruction
0x1A03,0x118A,bcf,"0x0A, 3",instruction
0x1A04,0x1283,bcf,"0x03, 5",instruction
0x1A05,0x206C,call,0x06C,instruction
0x1A06,0x160A,bsf,"0x0A, 4",instruction
0x1A07,0x158A,bsf,"0x0A, 3",instruction
0x1A08,0x00FA,movwf,0x7A,instruction
0x1A09,0x1683,bsf,"0x03, 5",instruction
0x1A0A,0x084A,movf,"0x4A, W",instruction
0x1A0B,0x120A,bcf,"0x0A, 4",instruction
0x1A0C,0x118A,bcf,"0x0A, 3",instruction
0x1A0D,0x1283,bcf,"0x03, 5",instruction
0x1A0E,0x206C,call,0x06C,instruction
0x1A0F,0x160A,bsf,"0x0A, 4",instruction
0x1A10,0x158A,bsf,"0x0A, 3",instruction
0x1A11,0x1683,bsf,"0x03, 5",instruction
0x1A12,0x00CB,movwf,0x4B,instruction
0x1A13,0x087A,movf,"0x7A, W",instruction
0x1A14,0x00CC,movwf,0x4C,instruction
0x1A15,0x00D0,movwf,0x50,instruction
0x1A16,0x084B,movf,"0x4B, W",instruction
0x1A17,0x00CF,movwf,0x4F,instruction
0x1A18,0x3059,movlw,0x59,instruction
0x1A19,0x00D1,movwf,0x51,instruction
0x1A1A,0x118A,bcf,"0x0A, 3",instruction
0x1A1B,0x1283,bcf,"0x03, 5",instruction
0x1A1C,0x24AE,call,0x4AE,instruction
0x1A1D,0x158A,bsf,"0x0A, 3",instruction
0x1A1E,0x084C,movf,"0x4C, W",instruction
0x1A1F,0x39F8,andlw,0xF8,instruction
0x1A20,0x1683,bsf,"0x03, 5",instruction
0x1A21,0x00CA,movwf,0x4A,instruction
0x1A22,0x1E20,btfss,"0x20, 4",instruction
0x1A23,0x2A26,goto,0x226,instruction
0x1A24,0x3001,movlw,0x01,instruction
0x1A25,0x2A27,goto,0x227,instruction
0x1A26,0x3000,movlw,0x00,instruction
0x1A27,0x074A,addwf,"0x4A, W",instruction
0x1A28,0x1283,bcf,"0x03, 5",instruction
0x1A29,0x00CC,movwf,0x4C,instruction
0x1A2A,0x118A,bcf,"0x0A, 3",instruction
0x1A2B,0x2CC5,goto,0x4C5,instruction
0x1A2C,0x158A,bsf,"0x0A, 3",instruction
0x1A2D,0x1FAD,btfss,"0x2D, 7",instruction
0x1A2E,0x2A61,goto,0x261,instruction
0x1A2F,0x3023,movlw,0x23,instruction
0x1A30,0x075A,addwf,"0x5A, W",instruction
0x1A31,0x0257,subwf,"0x57, W",instruction
0x1A32,0x1903,btfsc,"0x03, 2",instruction
0x1A33,0x2A61,goto,0x261,instruction
0x1A34,0x1C03,btfss,"0x03, 0",instruction
0x1A35,0x2A61,goto,0x261,instruction
0x1A36,0x1683,bsf,"0x03, 5",instruction
0x1A37,0x1A20,btfsc,"0x20, 4",instruction
0x1A38,0x2A62,goto,0x262,instruction
0x1A39,0x1620,bsf,"0x20, 4",instruction
0x1A3A,0x1283,bcf,"0x03, 5",instruction
0x1A3B,0x1D2D,btfss,"0x2D, 2",instruction
0x1A3C,0x2A40,goto,0x240,instruction
0x1A3D,0x01FA,clrf,0x7A,instruction
0x1A3E,0x3000,movlw,0x00,instruction
0x1A3F,0x2A43,goto,0x243,instruction
0x1A40,0x3002,movlw,0x02,instruction
0x1A41,0x00FA,movwf,0x7A,instruction
0x1A42,0x301C,movlw,0x1C,instruction
0x1A43,0x3ED0,addlw,0xD0,instruction
0x1A44,0x1683,bsf,"0x03, 5",instruction
0x1A45,0x00CA,movwf,0x4A,instruction
0x1A46,0x087A,movf,"0x7A, W",instruction
0x1A47,0x00CB,movwf,0x4B,instruction
0x1A48,0x3002,movlw,0x02,instruction
0x1A49,0x1803,btfsc,"0x03, 0",instruction
0x1A4A,0x3003,movlw,0x03,instruction
0x1A4B,0x07CB,addwf,"0x4B, F",instruction
0x1A4C,0x084B,movf,"0x4B, W",instruction
0x1A4D,0x00D6,movwf,0x56,instruction
0x1A4E,0x084A,movf,"0x4A, W",instruction
0x1A4F,0x00D5,movwf,0x55,instruction
0x1A50,0x305B,movlw,0x5B,instruction
0x1A51,0x00D7,movwf,0x57,instruction
0x1A52,0x120A,bcf,"0x0A, 4",instruction
0x1A53,0x118A,bcf,"0x0A, 3",instruction
0x1A54,0x1283,bcf,"0x03, 5",instruction
0x1A55,0x2451,call,0x451,instruction
0x1A56,0x160A,bsf,"0x0A, 4",instruction
0x1A57,0x158A,bsf,"0x0A, 3",instruction
0x1A58,0x0878,movf,"0x78, W",instruction
0x1A59,0x074A,addwf,"0x4A, W",instruction
0x1A5A,0x00DB,movwf,0x5B,instruction
0x1A5B,0x084B,movf,"0x4B, W",instruction
0x1A5C,0x00DC,movwf,0x5C,instruction
0x1A5D,0x0879,movf,"0x79, W",instruction
0x1A5E,0x1803,btfsc,"0x03, 0",instruction
0x1A5F,0x0F79,incfsz,"0x79, W",instruction
0x1A60,0x07DC,addwf,"0x5C, F",instruction
0x1A61,0x1683,bsf,"0x03, 5",instruction
0x1A62,0x1A20,btfsc,"0x20, 4",instruction
0x1A63,0x2A71,goto,0x271,instruction
0x1A64,0x3004,movlw,0x04,instruction
0x1A65,0x00CB,movwf,0x4B,instruction
0x1A66,0x305C,movlw,0x5C,instruction
0x1A67,0x00CA,movwf,0x4A,instruction
0x1A68,0x118A,bcf,"0x0A, 3",instruction
0x1A69,0x1283,bcf,"0x03, 5",instruction
0x1A6A,0x250B,call,0x50B,instruction
0x1A6B,0x158A,bsf,"0x0A, 3",instruction
0x1A6C,0x0879,movf,"0x79, W",instruction
0x1A6D,0x00DC,movwf,0x5C,instruction
0x1A6E,0x0878,movf,"0x78, W",instruction
0x1A6F,0x00DB,movwf,0x5B,instruction
0x1A70,0x1683,bsf,"0x03, 5",instruction
0x1A71,0x1283,bcf,"0x03, 5",instruction
0x1A72,0x085C,movf,"0x5C, W",instruction
0x1A73,0x024B,subwf,"0x4B, W",instruction
0x1A74,0x1C03,btfss,"0x03, 0",instruction
0x1A75,0x2AA8,goto,0x2A8,instruction
0x1A76,0x1D03,btfss,"0x03, 2",instruction
0x1A77,0x2A7C,goto,0x27C,instruction
0x1A78,0x085B,movf,"0x5B, W",instruction
0x1A79,0x024A,subwf,"0x4A, W",instruction
0x1A7A,0x1C03,btfss,"0x03, 0",instruction
0x1A7B,0x2AA8,goto,0x2A8,instruction
0x1A7C,0x1FAD,btfss,"0x2D, 7",instruction
0x1A7D,0x2A86,goto,0x286,instruction
0x1A7E,0x120A,bcf,"0x0A, 4",instruction
0x1A7F,0x118A,bcf,"0x0A, 3",instruction
0x1A80,0x22B2,call,0x2B2,instruction
0x1A81,0x160A,bsf,"0x0A, 4",instruction
0x1A82,0x158A,bsf,"0x0A, 3",instruction
0x1A83,0x1683,bsf,"0x03, 5",instruction
0x1A84,0x12A0,bcf,"0x20, 5",instruction
0x1A85,0x1283,bcf,"0x03, 5",instruction
0x1A86,0x305A,movlw,0x5A,instruction
0x1A87,0x075B,addwf,"0x5B, W",instruction
0x1A88,0x00F8,movwf,0x78,instruction
0x1A89,0x085C,movf,"0x5C, W",instruction
0x1A8A,0x00FA,movwf,0x7A,instruction
0x1A8B,0x1803,btfsc,"0x03, 0",instruction
0x1A8C,0x0AFA,incf,"0x7A, F",instruction
0x1A8D,0x087A,movf,"0x7A, W",instruction
0x1A8E,0x024B,subwf,"0x4B, W",instruction
0x1A8F,0x1C03,btfss,"0x03, 0",instruction
0x1A90,0x2AA7,goto,0x2A7,instruction
0x1A91,0x1D03,btfss,"0x03, 2",instruction
0x1A92,0x2A97,goto,0x297,instruction
0x1A93,0x0878,movf,"0x78, W",instruction
0x1A94,0x024A,subwf,"0x4A, W",instruction
0x1A95,0x1C03,btfss,"0x03, 0",instruction
0x1A96,0x2AA7,goto,0x2A7,instruction
0x1A97,0x1ED6,btfss,"0x56, 5",instruction
0x1A98,0x2A9F,goto,0x29F,instruction
0x1A99,0x120A,bcf,"0x0A, 4",instruction
0x1A9A,0x2793,call,0x793,instruction
0x1A9B,0x160A,bsf,"0x0A, 4",instruction
0x1A9C,0x12DD,bcf,"0x5D, 5",instruction
0x1A9D,0x13DD,bcf,"0x5D, 7",instruction
0x1A9E,0x2AA7,goto,0x2A7,instruction
0x1A9F,0x1FDD,btfss,"0x5D, 7",instruction
0x1AA0,0x2AA7,goto,0x2A7,instruction
0x1AA1,0x1EDD,btfss,"0x5D, 5",instruction
0x1AA2,0x2AA7,goto,0x2A7,instruction
0x1AA3,0x120A,bcf,"0x0A, 4",instruction
0x1AA4,0x2717,call,0x717,instruction
0x1AA5,0x160A,bsf,"0x0A, 4",instruction
0x1AA6,0x2E25,goto,0x625,instruction
0x1AA7,0x2AED,goto,0x2ED,instruction
0x1AA8,0x084B,movf,"0x4B, W",instruction
0x1AA9,0x3C03,sublw,0x03,instruction
0x1AAA,0x1803,btfsc,"0x03, 0",instruction
0x1AAB,0x2AED,goto,0x2ED,instruction
0x1AAC,0x3AFF,xorlw,0xFF,instruction
0x1AAD,0x1D03,btfss,"0x03, 2",instruction
0x1AAE,0x2AB3,goto,0x2B3,instruction
0x1AAF,0x084A,movf,"0x4A, W",instruction
0x1AB0,0x3C37,sublw,0x37,instruction
0x1AB1,0x1803,btfsc,"0x03, 0",instruction
0x1AB2,0x2AED,goto,0x2ED,instruction
0x1AB3,0x084B,movf,"0x4B, W",instruction
0x1AB4,0x3C04,sublw,0x04,instruction
0x1AB5,0x1C03,btfss,"0x03, 0",instruction
0x1AB6,0x2AED,goto,0x2ED,instruction
0x1AB7,0x1D03,btfss,"0x03, 2",instruction
0x1AB8,0x2ABD,goto,0x2BD,instruction
0x1AB9,0x084A,movf,"0x4A, W",instruction
0x1ABA,0x3C97,sublw,0x97,instruction
0x1ABB,0x1C03,btfss,"0x03, 0",instruction
0x1ABC,0x2AED,goto,0x2ED,instruction
0x1ABD,0x1AD6,btfsc,"0x56, 5",instruction
0x1ABE,0x2AC4,goto,0x2C4,instruction
0x1ABF,0x120A,bcf,"0x0A, 4",instruction
0x1AC0,0x118A,bcf,"0x0A, 3",instruction
0x1AC1,0x228F,call,0x28F,instruction
0x1AC2,0x160A,bsf,"0x0A, 4",instruction
0x1AC3,0x158A,bsf,"0x0A, 3",instruction
0x1AC4,0x084B,movf,"0x4B, W",instruction
0x1AC5,0x3C03,sublw,0x03,instruction
0x1AC6,0x1803,btfsc,"0x03, 0",instruction
0x1AC7,0x2AED,goto,0x2ED,instruction
0x1AC8,0x3AFF,xorlw,0xFF,instruction
0x1AC9,0x1D03,btfss,"0x03, 2",instruction
0x1ACA,0x2ACF,goto,0x2CF,instruction
0x1ACB,0x084A,movf,"0x4A, W",instruction
0x1ACC,0x3C5B,sublw,0x5B,instruction
0x1ACD,0x1803,btfsc,"0x03, 0",instruction
0x1ACE,0x2AED,goto,0x2ED,instruction
0x1ACF,0x1BAD,btfsc,"0x2D, 7",instruction
0x1AD0,0x2AED,goto,0x2ED,instruction
0x1AD1,0x182D,btfsc,"0x2D, 0",instruction
0x1AD2,0x2AD5,goto,0x2D5,instruction
0x1AD3,0x1CAD,btfss,"0x2D, 1",instruction
0x1AD4,0x2AED,goto,0x2ED,instruction
0x1AD5,0x1683,bsf,"0x03, 5",instruction
0x1AD6,0x1EA0,btfss,"0x20, 5",instruction
0x1AD7,0x2ADA,goto,0x2DA,instruction
0x1AD8,0x1283,bcf,"0x03, 5",instruction
0x1AD9,0x2AED,goto,0x2ED,instruction
0x1ADA,0x118A,bcf,"0x0A, 3",instruction
0x1ADB,0x1283,bcf,"0x03, 5",instruction
0x1ADC,0x2D5E,goto,0x55E,instruction
0x1ADD,0x158A,bsf,"0x0A, 3",instruction
0x1ADE,0x0857,movf,"0x57, W",instruction
0x1ADF,0x00DA,movwf,0x5A,instruction
0x1AE0,0x085A,movf,"0x5A, W",instruction
0x1AE1,0x3C96,sublw,0x96,instruction
0x1AE2,0x1803,btfsc,"0x03, 0",instruction
0x1AE3,0x2AE6,goto,0x2E6,instruction
0x1AE4,0x3096,movlw,0x96,instruction
0x1AE5,0x00DA,movwf,0x5A,instruction
0x1AE6,0x1683,bsf,"0x03, 5",instruction
0x1AE7,0x0822,movf,"0x22, W",instruction
0x1AE8,0x1283,bcf,"0x03, 5",instruction
0x1AE9,0x00D9,movwf,0x59,instruction
0x1AEA,0x118A,bcf,"0x0A, 3",instruction
0x1AEB,0x256B,call,0x56B,instruction
0x1AEC,0x158A,bsf,"0x0A, 3",instruction
0x1AED,0x1683,bsf,"0x03, 5",instruction
0x1AEE,0x01CB,clrf,0x4B,instruction
0x1AEF,0x120A,bcf,"0x0A, 4",instruction
0x1AF0,0x118A,bcf,"0x0A, 3",instruction
0x1AF1,0x1283,bcf,"0x03, 5",instruction
0x1AF2,0x2592,call,0x592,instruction
0x1AF3,0x160A,bsf,"0x0A, 4",instruction
0x1AF4,0x158A,bsf,"0x0A, 3",instruction
0x1AF5,0x118A,bcf,"0x0A, 3",instruction
0x1AF6,0x237B,call,0x37B,instruction
0x1AF7,0x158A,bsf,"0x0A, 3",instruction
0x1AF8,0x08F8,movf,"0x78, F",instruction
0x1AF9,0x1903,btfsc,"0x03, 2",instruction
0x1AFA,0x2AFC,goto,0x2FC,instruction
0x1AFB,0x2904,goto,0x104,instruction
0x1AFC,0x0064,clrwdt,,instruction
0x1AFD,0x087E,movf,"0x7E, W",instruction
0x1AFE,0x3C02,sublw,0x02,instruction
0x1AFF,0x1C03,btfss,"0x03, 0",instruction
0x1B00,0x2B28,goto,0x328,instruction
0x1B01,0x3001,movlw,0x01,instruction
0x1B02,0x077E,addwf,"0x7E, W",instruction
0x1B03,0x00F7,movwf,0x77,instruction
0x1B04,0x1003,bcf,"0x03, 0",instruction
0x1B05,0x0DF7,rlf,"0x77, F",instruction
0x1B06,0x0877,movf,"0x77, W",instruction
0x1B07,0x1683,bsf,"0x03, 5",instruction
0x1B08,0x00CB,movwf,0x4B,instruction
0x1B09,0x0A4B,incf,"0x4B, W",instruction
0x1B0A,0x120A,bcf,"0x0A, 4",instruction
0x1B0B,0x118A,bcf,"0x0A, 3",instruction
0x1B0C,0x1283,bcf,"0x03, 5",instruction
0x1B0D,0x2060,call,0x060,instruction
0x1B0E,0x160A,bsf,"0x0A, 4",instruction
0x1B0F,0x158A,bsf,"0x0A, 3",instruction
0x1B10,0x00FA,movwf,0x7A,instruction
0x1B11,0x1683,bsf,"0x03, 5",instruction
0x1B12,0x084B,movf,"0x4B, W",instruction
0x1B13,0x120A,bcf,"0x0A, 4",instruction
0x1B14,0x118A,bcf,"0x0A, 3",instruction
0x1B15,0x1283,bcf,"0x03, 5",instruction
0x1B16,0x2060,call,0x060,instruction
0x1B17,0x160A,bsf,"0x0A, 4",instruction
0x1B18,0x158A,bsf,"0x0A, 3",instruction
0x1B19,0x00F8,movwf,0x78,instruction
0x1B1A,0x087A,movf,"0x7A, W",instruction
0x1B1B,0x024B,subwf,"0x4B, W",instruction
0x1B1C,0x1C03,btfss,"0x03, 0",instruction
0x1B1D,0x2B28,goto,0x328,instruction
0x1B1E,0x1D03,btfss,"0x03, 2",instruction
0x1B1F,0x2B24,goto,0x324,instruction
0x1B20,0x0878,movf,"0x78, W",instruction
0x1B21,0x024A,subwf,"0x4A, W",instruction
0x1B22,0x1C03,btfss,"0x03, 0",instruction
0x1B23,0x2B28,goto,0x328,instruction
0x1B24,0x0AFE,incf,"0x7E, F",instruction
0x1B25,0x118A,bcf,"0x0A, 3",instruction
0x1B26,0x256B,call,0x56B,instruction
0x1B27,0x158A,bsf,"0x0A, 3",instruction
0x1B28,0x3007,movlw,0x07,instruction
0x1B29,0x1683,bsf,"0x03, 5",instruction
0x1B2A,0x00CB,movwf,0x4B,instruction
0x1B2B,0x3008,movlw,0x08,instruction
0x1B2C,0x00CA,movwf,0x4A,instruction
0x1B2D,0x118A,bcf,"0x0A, 3",instruction
0x1B2E,0x1283,bcf,"0x03, 5",instruction
0x1B2F,0x250B,call,0x50B,instruction
0x1B30,0x158A,bsf,"0x0A, 3",instruction
0x1B31,0x0879,movf,"0x79, W",instruction
0x1B32,0x00FA,movwf,0x7A,instruction
0x1B33,0x084B,movf,"0x4B, W",instruction
0x1B34,0x027A,subwf,"0x7A, W",instruction
0x1B35,0x1C03,btfss,"0x03, 0",instruction
0x1B36,0x2B3F,goto,0x33F,instruction
0x1B37,0x1D03,btfss,"0x03, 2",instruction
0x1B38,0x2B3D,goto,0x33D,instruction
0x1B39,0x084A,movf,"0x4A, W",instruction
0x1B3A,0x0278,subwf,"0x78, W",instruction
0x1B3B,0x1C03,btfss,"0x03, 0",instruction
0x1B3C,0x2B3F,goto,0x33F,instruction
0x1B3D,0x01E0,clrf,0x60,instruction
0x1B3E,0x2E25,goto,0x625,instruction
0x1B3F,0x1683,bsf,"0x03, 5",instruction
0x1B40,0x1BA2,btfsc,"0x22, 7",instruction
0x1B41,0x2B49,goto,0x349,instruction
0x1B42,0x0822,movf,"0x22, W",instruction
0x1B43,0x3C00,sublw,0x00,instruction
0x1B44,0x1803,btfsc,"0x03, 0",instruction
0x1B45,0x2B49,goto,0x349,instruction
0x1B46,0x1003,bcf,"0x03, 0",instruction
0x1B47,0x0C22,rrf,"0x22, W",instruction
0x1B48,0x2B4A,goto,0x34A,instruction
0x1B49,0x3000,movlw,0x00,instruction
0x1B4A,0x3E3C,addlw,0x3C,instruction
0x1B4B,0x1283,bcf,"0x03, 5",instruction
0x1B4C,0x0257,subwf,"0x57, W",instruction
0x1B4D,0x1903,btfsc,"0x03, 2",instruction
0x1B4E,0x2B51,goto,0x351,instruction
0x1B4F,0x1803,btfsc,"0x03, 0",instruction
0x1B50,0x2B5C,goto,0x35C,instruction
0x1B51,0x0860,movf,"0x60, W",instruction
0x1B52,0x3C04,sublw,0x04,instruction
0x1B53,0x1803,btfsc,"0x03, 0",instruction
0x1B54,0x2B5B,goto,0x35B,instruction
0x1B55,0x084D,movf,"0x4D, W",instruction
0x1B56,0x3C01,sublw,0x01,instruction
0x1B57,0x1C03,btfss,"0x03, 0",instruction
0x1B58,0x2B5A,goto,0x35A,instruction
0x1B59,0x299D,goto,0x19D,instruction
0x1B5A,0x2903,goto,0x103,instruction
0x1B5B,0x2B6B,goto,0x36B,instruction
0x1B5C,0x0857,movf,"0x57, W",instruction
0x1B5D,0x3CFD,sublw,0xFD,instruction
0x1B5E,0x1C03,btfss,"0x03, 0",instruction
0x1B5F,0x2B62,goto,0x362,instruction
0x1B60,0x01E0,clrf,0x60,instruction
0x1B61,0x2B6B,goto,0x36B,instruction
0x1B62,0x0860,movf,"0x60, W",instruction
0x1B63,0x3C38,sublw,0x38,instruction
0x1B64,0x1803,btfsc,"0x03, 0",instruction
0x1B65,0x2B6B,goto,0x36B,instruction
0x1B66,0x154F,bsf,"0x4F, 2",instruction
0x1B67,0x1530,bsf,"0x30, 2",instruction
0x1B68,0x30B4,movlw,0xB4,instruction
0x1B69,0x00DF,movwf,0x5F,instruction
0x1B6A,0x2904,goto,0x104,instruction
0x1B6B,0x300B,movlw,0x0B,instruction
0x1B6C,0x1683,bsf,"0x03, 5",instruction
0x1B6D,0x00CB,movwf,0x4B,instruction
0x1B6E,0x3040,movlw,0x40,instruction
0x1B6F,0x00CA,movwf,0x4A,instruction
0x1B70,0x118A,bcf,"0x0A, 3",instruction
0x1B71,0x1283,bcf,"0x03, 5",instruction
0x1B72,0x250B,call,0x50B,instruction
0x1B73,0x158A,bsf,"0x0A, 3",instruction
0x1B74,0x0879,movf,"0x79, W",instruction
0x1B75,0x00FA,movwf,0x7A,instruction
0x1B76,0x084B,movf,"0x4B, W",instruction
0x1B77,0x027A,subwf,"0x7A, W",instruction
0x1B78,0x1C03,btfss,"0x03, 0",instruction
0x1B79,0x2B81,goto,0x381,instruction
0x1B7A,0x1D03,btfss,"0x03, 2",instruction
0x1B7B,0x2B80,goto,0x380,instruction
